Year,State_UT,Is_Detailed_Subcategory,Count,Crime_Head_Standardized,Crime_Head_Subcategory
2014,Assam,False,29.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,True,6.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,True,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,True,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,True,20.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Assam,False,227.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Assam,False,3895.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Assam,True,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Assam,True,1.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Assam,True,3.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Assam,True,3883.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Assam,True,8.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Assam,False,188.0,Cruelty & Dowry Offenses,Dowry Death
2014,Assam,True,458.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Assam,True,399.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Assam,True,0.0,Assault & Sexual Harassment,Voyeurism
2014,Assam,True,0.0,Assault & Sexual Harassment,Stalking
2014,Assam,True,2242.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Assam,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Assam,True,1.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Assam,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Assam,True,0.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Assam,False,9626.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Assam,False,1.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Assam,False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,Bihar,False,1127.0,Rape & Attempted Rape,Rape (General/Other)
2014,Bihar,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Bihar,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Bihar,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Bihar,True,1127.0,Rape & Attempted Rape,Custodial Rape
2014,Bihar,True,24.0,Rape & Attempted Rape,Gang Rape
2014,Bihar,True,1103.0,Rape & Attempted Rape,Rape (General/Other)
2014,Bihar,False,2203.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Bihar,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Bihar,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Bihar,False,112.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Bihar,False,31.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,True,29.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,True,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Bihar,False,484.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Bihar,False,4735.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Bihar,True,55.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Bihar,True,9.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Bihar,True,2.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Bihar,True,4641.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Bihar,True,28.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Bihar,False,1373.0,Cruelty & Dowry Offenses,Dowry Death
2014,Bihar,True,271.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Bihar,True,61.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Bihar,True,4.0,Assault & Sexual Harassment,Voyeurism
2014,Bihar,True,7.0,Assault & Sexual Harassment,Stalking
2014,Bihar,True,229.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Bihar,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Bihar,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Bihar,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Bihar,True,69.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Bihar,False,4672.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Bihar,False,5.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Bihar,False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,Chandigarh,False,59.0,Rape & Attempted Rape,Rape (General/Other)
2014,Chandigarh,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Chandigarh,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Chandigarh,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Chandigarh,True,59.0,Rape & Attempted Rape,Custodial Rape
2014,Chandigarh,True,0.0,Rape & Attempted Rape,Gang Rape
2014,Chandigarh,True,59.0,Rape & Attempted Rape,Rape (General/Other)
2014,Chandigarh,False,2.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Chandigarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Chandigarh,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Chandigarh,False,0.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Chandigarh,False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chandigarh,False,6.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Chandigarh,False,133.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Chandigarh,True,84.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Chandigarh,True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Chandigarh,True,0.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Chandigarh,True,43.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Chandigarh,True,6.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Chandigarh,False,2.0,Cruelty & Dowry Offenses,Dowry Death
2014,Chandigarh,True,31.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Chandigarh,True,3.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Chandigarh,True,2.0,Assault & Sexual Harassment,Voyeurism
2014,Chandigarh,True,10.0,Assault & Sexual Harassment,Stalking
2014,Chandigarh,True,41.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Chandigarh,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Chandigarh,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Chandigarh,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Chandigarh,True,2.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Chandigarh,False,141.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Chandigarh,False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Chandigarh,False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,Chhattisgarh,False,1436.0,Rape & Attempted Rape,Rape (General/Other)
2014,Chhattisgarh,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Chhattisgarh,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Chhattisgarh,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Chhattisgarh,True,1436.0,Rape & Attempted Rape,Custodial Rape
2014,Chhattisgarh,True,64.0,Rape & Attempted Rape,Gang Rape
2014,Chhattisgarh,True,1372.0,Rape & Attempted Rape,Rape (General/Other)
2014,Chhattisgarh,False,8.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Chhattisgarh,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Chhattisgarh,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Chhattisgarh,False,0.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Chhattisgarh,False,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,True,2.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Chhattisgarh,False,21.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Chhattisgarh,False,1393.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Chhattisgarh,True,922.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Chhattisgarh,True,5.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Chhattisgarh,True,0.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Chhattisgarh,True,263.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Chhattisgarh,True,203.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Chhattisgarh,False,128.0,Cruelty & Dowry Offenses,Dowry Death
2014,Chhattisgarh,True,649.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Chhattisgarh,True,76.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Chhattisgarh,True,9.0,Assault & Sexual Harassment,Voyeurism
2014,Chhattisgarh,True,72.0,Assault & Sexual Harassment,Stalking
2014,Chhattisgarh,True,1316.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Chhattisgarh,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Chhattisgarh,True,13.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Chhattisgarh,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Chhattisgarh,True,66.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Chhattisgarh,False,964.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Chhattisgarh,False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Chhattisgarh,False,102.0,Special & Local Laws,Abetment of Suicide of Women
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,5.0,Rape & Attempted Rape,Rape (General/Other)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,5.0,Rape & Attempted Rape,Custodial Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Gang Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,5.0,Rape & Attempted Rape,Rape (General/Other)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,7.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,7.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Voyeurism
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Stalking
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,2.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",True,1.0,Assault & Sexual Harassment,Harassment in Other Places
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,6.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,"Dadra & Nagar Haveli (pre-2020, separate UT)",False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,"Daman & Diu (pre-2020, separate UT)",False,2.0,Rape & Attempted Rape,Rape (General/Other)
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Rape
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Custodial Rape
2014,"Daman & Diu (pre-2020, separate UT)",True,2.0,Rape & Attempted Rape,Custodial Rape
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Rape & Attempted Rape,Gang Rape
2014,"Daman & Diu (pre-2020, separate UT)",True,2.0,Rape & Attempted Rape,Rape (General/Other)
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,"Daman & Diu (pre-2020, separate UT)",False,8.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",True,8.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,"Daman & Diu (pre-2020, separate UT)",False,1.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,"Daman & Diu (pre-2020, separate UT)",True,1.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Cruelty & Dowry Offenses,Dowry Death
2014,"Daman & Diu (pre-2020, separate UT)",True,3.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Voyeurism
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Stalking
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,"Daman & Diu (pre-2020, separate UT)",True,0.0,Assault & Sexual Harassment,Harassment in Other Places
2014,"Daman & Diu (pre-2020, separate UT)",False,1.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,"Daman & Diu (pre-2020, separate UT)",False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,Delhi,False,2096.0,Rape & Attempted Rape,Rape (General/Other)
2014,Delhi,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Delhi,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Delhi,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Delhi,True,2096.0,Rape & Attempted Rape,Custodial Rape
2014,Delhi,True,147.0,Rape & Attempted Rape,Gang Rape
2014,Delhi,True,1949.0,Rape & Attempted Rape,Rape (General/Other)
2014,Delhi,False,13.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Delhi,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Delhi,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Delhi,False,7.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Delhi,False,8.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,True,6.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,True,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,True,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Delhi,False,70.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Delhi,False,4034.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Delhi,True,3731.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Delhi,True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Delhi,True,7.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Delhi,True,2.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Delhi,True,294.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Delhi,False,153.0,Cruelty & Dowry Offenses,Dowry Death
2014,Delhi,True,1186.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Delhi,True,379.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Delhi,True,34.0,Assault & Sexual Harassment,Voyeurism
2014,Delhi,True,541.0,Assault & Sexual Harassment,Stalking
2014,Delhi,True,2182.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Delhi,True,11.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Delhi,True,25.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Delhi,True,8.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Delhi,True,1317.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Delhi,False,3173.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Delhi,False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Delhi,False,28.0,Special & Local Laws,Abetment of Suicide of Women
2014,Goa,False,95.0,Rape & Attempted Rape,Rape (General/Other)
2014,Goa,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Goa,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Goa,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Goa,True,95.0,Rape & Attempted Rape,Custodial Rape
2014,Goa,True,2.0,Rape & Attempted Rape,Gang Rape
2014,Goa,True,93.0,Rape & Attempted Rape,Rape (General/Other)
2014,Goa,False,0.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Goa,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Goa,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Goa,False,2.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Goa,False,9.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,True,5.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,True,0.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,True,4.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Goa,False,2.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Goa,False,86.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Goa,True,77.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Goa,True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Goa,True,0.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Goa,True,0.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Goa,True,9.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Goa,False,0.0,Cruelty & Dowry Offenses,Dowry Death
2014,Goa,True,50.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Goa,True,7.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Goa,True,11.0,Assault & Sexual Harassment,Voyeurism
2014,Goa,True,25.0,Assault & Sexual Harassment,Stalking
2014,Goa,True,109.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Goa,True,1.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Goa,True,1.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Goa,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Goa,True,55.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Goa,False,35.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Goa,False,0.0,Human Trafficking,Importation of Girls from Foreign Country
2014,Goa,False,0.0,Special & Local Laws,Abetment of Suicide of Women
2014,Gujarat,False,841.0,Rape & Attempted Rape,Rape (General/Other)
2014,Gujarat,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Gujarat,True,0.0,Rape & Attempted Rape,Custodial Gang Rape
2014,Gujarat,True,0.0,Rape & Attempted Rape,Custodial Rape
2014,Gujarat,True,841.0,Rape & Attempted Rape,Custodial Rape
2014,Gujarat,True,16.0,Rape & Attempted Rape,Gang Rape
2014,Gujarat,True,825.0,Rape & Attempted Rape,Rape (General/Other)
2014,Gujarat,False,53.0,Cruelty & Dowry Offenses,Dowry Prohibition Act
2014,Gujarat,False,0.0,Special & Local Laws,Indecent Representation of Women Act
2014,Gujarat,False,0.0,Special & Local Laws,Commission of Sati Prevention Act
2014,Gujarat,False,2.0,Cruelty & Dowry Offenses,Domestic Violence Act
2014,Gujarat,False,45.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,True,18.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,True,5.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,True,1.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,True,3.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,True,18.0,Human Trafficking,Immoral Traffic (Prevention) Act
2014,Gujarat,False,6.0,Rape & Attempted Rape,Attempt to Commit Rape
2014,Gujarat,False,2187.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Gujarat,True,617.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Gujarat,True,0.0,Kidnapping & Abduction,Kidnapping in Order to Murder
2014,Gujarat,True,2.0,Kidnapping & Abduction,Kidnapping for Ransom
2014,Gujarat,True,1378.0,Kidnapping & Abduction,Kidnapping to Compel Marriage
2014,Gujarat,True,190.0,Kidnapping & Abduction,Kidnapping & Abduction (General)
2014,Gujarat,False,23.0,Cruelty & Dowry Offenses,Dowry Death
2014,Gujarat,True,405.0,Assault & Sexual Harassment,Assault to Outrage Modesty
2014,Gujarat,True,51.0,Assault & Sexual Harassment,Assault with Intent to Disrobe
2014,Gujarat,True,7.0,Assault & Sexual Harassment,Voyeurism
2014,Gujarat,True,62.0,Assault & Sexual Harassment,Stalking
2014,Gujarat,True,827.0,Assault & Sexual Harassment,Other Assaults / Harassment
2014,Gujarat,True,1.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Gujarat,True,3.0,Assault & Sexual Harassment,Sexual Harassment (Workplace)
2014,Gujarat,True,0.0,Assault & Sexual Harassment,Sexual Harassment (Public Transport)
2014,Gujarat,True,169.0,Assault & Sexual Harassment,Harassment in Other Places
2014,Gujarat,False,5991.0,Cruelty & Dowry Offenses,Cruelty by Husband/Relatives
2014,Gujarat,False,0.0,Human Trafficking,Importation of Girls from Foreign Country
