mp_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,ag_debates,ag_private_member_bills,ag_questions,avg_attendance,mp_note,ag_national_average_debate,ag_national_average_pmb,ag_national_average_questions,avg_attendance_national_average,ag_state_average_debate,ag_state_average_pmb,ag_state_average_questions,avg_attendance_state_average,mp_house
900086,Bhagirathi Majhi,Elected,24-03-2006,01-07-2010,First Term,N/A,Odisha,Bharatiya Janata Party,Male,Graduate,"B.A. Educated at Sulaipat High School, Sulaipat and Keonjhar College, Utkal University (Orissa)",70,2,0,55,0.941176471, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,12.57777778,N/A,75.42222222,0.780593478,Rajya Sabha
900228,Kanta Kardam,Elected,03-04-2018,02-04-2024,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Female,Inter/ Higher Secondary,"Intermediate Educated at KUIC, Sadarpur, Uttar Pradesh",59,96,0,367,0.934579439, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,256.9495301,0.787043243,93.16209633,0.410344828,252.6913793,0.832984277,Rajya Sabha
900473,Samir Oraon,Elected,04-05-2018,03-05-2024,First Term,N/A,Jharkhand,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Intermediate (Arts) Educated at Bihar Intermediate Education Council, Ranchi, Jharkhand",54,53,0,106,0.876582278, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,253.621355,0.787043243,49.86666667,0.966666667,245.9666667,0.784158314,Rajya Sabha
900280,Manish Gupta,Elected,14-03-2017,02-04-2020,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Information not available,Information not available,81,40,0,106,0.715053763, Data corresponds to the period from 01-06-2009 to 10-02-2024.,53.19190219,0.733869372,165.93728,0.787043243,73.64166667,1.083333333,172.95,0.69145404,Rajya Sabha
900335,Naresh Chandra Agrawal,Elected,19-03-2010,02-04-2018,Second Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Professional Graduate,"B.Sc., LL.B. ; Educated at Lucknow University, Lucknow",73,326,0,595,0.813263525, Data corresponds to the period from 01-06-2009 to 10-02-2024.,91.70637035,1.744393001,448.9533819,0.787043243,105.4773886,1.785215054,363.3184276,0.832984277,Rajya Sabha
900083,Bashistha Narain Singh,Elected,03-04-2018,02-04-2024,Third Term,N/A,Bihar,Janata Dal (United),Male,Post Graduate,"M.A. (History) Educated at Patna University, Patna",76,10,0,48,0.69701087, Data corresponds to the period from 01-06-2009 to 10-02-2024.,190.0384066,2.733821306,589.8961533,0.787043243,200.1019897,1.031684982,412.7848901,0.818079904,Rajya Sabha
900613,Hardwar Dubey,Elected,26-11-2020,26-06-2023,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.A., LL.B. Educated at Agra University, Uttar Pradesh",75,11,0,46,0.885964912, Data corresponds to the period from 01-06-2009 to 10-02-2024.,52.86799085,0.503376529,119.2427081,0.787043243,34.44482759,0.172413793,116.937931,0.832984277,Rajya Sabha
900171,Indu Bala Goswami,Elected,10-04-2020,In Office,First Term,N/A,Himachal Pradesh,Bharatiya Janata Party,Female,Graduate,"B.A. Educated at Himachal Pradesh University, Shimla",57,20,0,151,0.647668394, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,26,N/A,109.1666667,0.860472025,Rajya Sabha
900320,Najma A. Heptulla,Elected,03-04-2012,20-08-2016,Sixth Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Female,Doctorate,"M.Sc.(Zoology), Ph.D. (Cardiac Anatomy) Educated at Motilal Nehru Vigyan Mahavidyalaya",84,87,0,230,0.925,"This MP was a minister from May 2014 to Jul 12, 2016. Ministers represent the government, so we do not report their participation. Participation and attendance details are thus not available for the above period. Data corresponds to the period from 01-06-2009 to 10-02-2024.",25.65364947,0.674178225,183.3597093,0.787043243,33.18484848,1.127272727,298.1656566,0.836337404,Rajya Sabha
900543,Sushila Tiriya,Elected,04-04-2006,03-04-2012,Second Term,N/A,Odisha,Indian National Congress,Female,Professional Graduate,"B.A., C.T., B.Ed. Educated at Karanjia College, Karanjia (Utkal University)",68,29,0,159,0.837104072, Data corresponds to the period from 01-06-2009 to 10-02-2024.,23.58244777,0.61776919,178.9718321,0.787043243,34.87777778,N/A,171.1222222,0.780593478,Rajya Sabha
900520,Silvius Condpan,Elected,03-04-2004,10-10-2011,Second Term,N/A,Assam,Indian National Congress,Male,Professional Graduate,"B.A., LL.B. Educated at Don Bosco High School, Guwahati, B. Baruah College and Arya Vidyapeeth College, Gauhati University and Gauhati University Law College",85,16,0,39,0.852459016,"This MP has been re-elected/nominated. During his previous term, this MP was an elected representative from Assam; the term ended on 2nd April, 2010. Data corresponds to the period from 01-06-2009 to 10-02-2024.",19.60701391,0.61776919,149.8504256,0.787043243,21.5,0.166666667,113.1666667,0.846176399,Rajya Sabha
900597,Virendra Bhatia,Elected,03-04-2006,24-05-2010,First Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Post Graduate,"LL.B., M.Com., M.A.( Sociology), Diploma in Labour Law Educated at Lucknow University, Lucknow (Uttar Pradesh)",77,5,0,16,0.329411765, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,7.946169355,0.346774194,55.01915323,0.832984277,Rajya Sabha
900102,Bishnu Charan Das,Elected,02-07-2016,21-03-2017,First Term,N/A,Odisha,Biju Janata Dal,Male,Professional Graduate,"LLB from M.S. Law College, Cuttak in 1984 Utkal University, B.A. from S.V.M. College Jagatsinghpur in 1981 Utkal University",70,1,0,29,0.385714286, Data corresponds to the period from 01-06-2009 to 10-02-2024.,12.0512517,0.22141888,47.65939071,0.787043243,5.3,N/A,52.7,0.780593478,Rajya Sabha
900579,Veer Pal Singh Yadav,Elected,03-04-2006,02-04-2012,First Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Professional Graduate,"B.A., LL.B. Educated at Atmaram Inter College, Balliya (Bareilly), Shri Gulab Ray Inter College, Bareilly and Bareilly College, Bareilly, Uttar Pradesh",69,14,0,23,0.846153846, Data corresponds to the period from 01-06-2009 to 10-02-2024.,23.58244777,0.61776919,178.9718321,0.787043243,19.40961022,1.217741935,116.322379,0.832984277,Rajya Sabha
900238,Kishore Kumar Mohanty,Elected,06-08-2009,03-04-2012,First Term,N/A,Odisha,Biju Janata Dal,Male,Professional Graduate,"B.Com., LL.B",65,18,0,73,0.823834197, Data corresponds to the period from 01-06-2009 to 10-02-2024.,19.6509376,0.521939332,155.4094913,0.787043243,30.1,N/A,151.9,0.780593478,Rajya Sabha
900115,Chhaya Verma,Elected,30-06-2016,29-06-2022,First Term,N/A,Chhattisgarh,Indian National Congress,Female,Graduate,"B.A. from Takhatpur College, Madhya Pradesh",62,178,0,1026,0.894586895, Data corresponds to the period from 01-06-2009 to 10-02-2024.,101.5030364,1.196297868,289.4391529,0.787043243,97.6,1,474.2,0.859688271,Rajya Sabha
900568,Upendra Kushwaha (RS),Elected,08-07-2010,04-01-2013,First Term,N/A,Bihar,Janata Dal (United),Male,Post Graduate,"B.Sc., M.A. (Political Science) Educated at Patna Science College, Patna and B.R. Ambedkar Bihar University, Muzaffarpur (Bihar)",63,4,0,150,0.775510204, Data corresponds to the period from 01-06-2009 to 10-02-2024.,20.03944059,0.601601884,150.5015734,0.787043243,26.8125,0.0625,195.4375,0.818079904,Rajya Sabha
900117,Chunibhai Kanjibhai Gohel,Elected,10-04-2014,09-04-2020,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Under Graduate,"Undergraduate Educated at Somnath College, Veraval, Gujarat",69,49,0,88,0.932989691, Data corresponds to the period from 01-06-2009 to 10-02-2024.,97.86446071,1.500965027,324.7388369,0.787043243,56.20833333,2.236111111,284.8293651,0.840459932,Rajya Sabha
900063,Ashok S. Ganguly,Nominated,18-11-2009,17-11-2015,First Term,N/A,N/A,Independent,Male,Doctorate,"B.Sc., M.S., Ph.D. ; Educated at Master Tutorial High School, Mumbai, Jaihind College, Mumbai and University of Illinois, U.S.A.",88,69,0,4,0.690866511, Data corresponds to the period from 01-06-2009 to 10-02-2024.,56.34732959,1.211428335,336.4707291,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900507,Shashi Bhusan Behera,Elected,02-07-2010,28-05-2014,First Term,N/A,Odisha,Biju Janata Dal,Male,Graduate,"Graduate ; Educated at Ravenshaw College, Utkal University, Cuttack (Orissa)",70,43,0,10,0.896678967, Data corresponds to the period from 01-06-2009 to 10-02-2024.,28.90670767,0.644155076,206.1667058,0.787043243,41.7,0.5,177.5,0.780593478,Rajya Sabha
900560,Tariq Anwar (RS),Elected,05-07-2004,16-05-2014,Second Term,N/A,Maharashtra,Nationalist Congress Party,Male,Graduate,"B.Sc. Educated at College of Commerce, Patna, Magadh University, Bodh Gaya (Bihar)",73,48,0,402,0.881226054,"This MP was a minister from Oct, 2012 to May 2014. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th Sep, 2012. Data corresponds to the period from 01-06-2009 to 10-02-2024.",28.54030559,0.776561884,211.847821,0.787043243,35.42934174,1.068697479,351.2687675,0.776425958,Rajya Sabha
900038,Amir Alam Khan,Elected,13-06-2006,04-07-2010,First Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Inter/ Higher Secondary,"Intermediate Educated at Islamia Inter College, Muzaffarnagar (Uttar Pradesh)",66,3,0,186,0.435294118, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,7.946169355,0.346774194,55.01915323,0.832984277,Rajya Sabha
900132,Dharmendra Pradhan,Elected,03-04-2018,02-04-2024,Second Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Anthropology) Educated at Talcher College, Odisha and Utkal University, Bhubaneswar, Odisha",54,8,0,92,0.822222222,"This MP was appointed a minister in May 2014. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till Feb 2014. Data corresponds to the period from 01-06-2009 to 10-02-2024.",15.48895468,0.350282055,105.2772915,0.787043243,23.45833333,N/A,125.6583333,0.834198203,Rajya Sabha
900082,Basawaraj Patil,Elected,03-04-2012,02-04-2018,First Term,N/A,Karnataka,Bharatiya Janata Party,Male,Graduate,"B.Sc. (Pt-I) Educated at Government Degree College, Gulbarga Honorary Doctorate from Gulbarga University, 2011",79,111,0,239,0.942857143, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.5291343,1.331050954,332.9466233,0.787043243,54.51767677,1.181818182,332.4858586,0.724209112,Rajya Sabha
900076,Baishnab Parida,Elected,02-07-2010,01-07-2016,First Term,N/A,Odisha,Biju Janata Dal,Male,Post Graduate,"M.A., M.Phil ; Educated at University of Calcutta and Institute of Oriental Studies, Moscow",83,94,0,627,0.919621749, Data corresponds to the period from 01-06-2009 to 10-02-2024.,63.22170818,1.189831851,322.5160792,0.787043243,82.78611111,0.7,338.9555556,0.780593478,Rajya Sabha
900504,Sharad Anantrao Joshi,Elected,05-07-2004,04-07-2010,First Term,N/A,Maharashtra,Swtantra Bharat Paksh,Male,Post Graduate,"M. Com., Diplome d'informatique Educated at Sydenham College of Commerce & Economics, Mumbai and Institut de traitement d'information, Lausanne, Switzerland",89,20,0,43,0.964705882, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,14.25654762,0.476785714,139.1327381,0.776425958,Rajya Sabha
900385,Pratap Keshari Deb,Elected,18-05-2017,09-06-2019,First Term,N/A,Odisha,Biju Janata Dal,Male,Graduate,"B.A. from Ramjas College, 12th from Rajkumar College, Raipur",50,5,0,4,0.62037037, Data corresponds to the period from 01-06-2009 to 10-02-2024.,16.19980447,0.240173254,92.23434879,0.787043243,10.3,N/A,73,0.780593478,Rajya Sabha
900510,Shivanand Tiwari,Elected,10-04-2008,09-04-2014,First Term,N/A,Bihar,Janata Dal (United),Male,Under Graduate,N/A,80,91,0,557,0.887640449, Data corresponds to the period from 01-06-2009 to 10-02-2024.,39.07140246,0.968051246,284.2491237,0.787043243,51.8375,0.0625,331.9958333,0.818079904,Rajya Sabha
900564,Thaawar Chand Gehlot,Elected,03-04-2018,07-07-2021,Second Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"B.A. Educated at Vikram University, Ujjain, Madhya Pradesh",76,26,0,227,0.955555556,"This MP was a minister from May 2014 to July 2021. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 21st Feb, 2014. Data corresponds to the period from 01-06-2009 to 10-02-2024.",15.48895468,0.350282055,105.2772915,0.787043243,19.75454545,0.727272727,163.7909091,0.850316503,Rajya Sabha
900307,Mukut Mithi,Elected,27-05-2008,23-06-2020,Second Term,N/A,Arunachal Pradesh,Indian National Congress,Male,Graduate,"B.Sc. Educated at J.N. College, Pasighat",72,8,0,7,0.805519054, Data corresponds to the period from 01-06-2009 to 10-02-2024.,136.9358632,2.469016273,608.9879606,0.787043243,8,N/A,7,0.71623103,Rajya Sabha
900278,Mangala Kisan,Elected,03-04-2008,02-04-2014,First Term,N/A,Odisha,Biju Janata Dal,Male,Graduate,"B.A. Educated at Bargaon High School, Bargoan, Distt. Sundargarh, B.J.B. College, Bhubaneswar, Utkal University and Sambalpur University",77,46,0,195,0.856741573, Data corresponds to the period from 01-06-2009 to 10-02-2024.,39.07140246,0.968051246,284.2491237,0.787043243,54.27777778,0.5,252.9222222,0.780593478,Rajya Sabha
900682,Sangeeta Yadav,Elected,05-07-2022,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Female,Professional Graduate,"LL.B. Educated at Chaudhary Charan Singh University, Meerut, Uttar Pradesh",42,21,0,92,0.948979592, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,19.8362069,0.275862069,72.3546798,0.832984277,Rajya Sabha
900663,Lahar Singh Siroya,Elected,01-07-2022,In Office,First Term,N/A,Karnataka,Bharatiya Janata Party,Male,Information not available,Information not available,75,12,0,31,0.948979592, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,11.7,0.1,81.1,0.724209112,Rajya Sabha
900267,Maharaja Sanajaoba Leishemba,Elected,22-06-2020,In Office,First Term,N/A,Manipur,Bharatiya Janata Party,Male,Graduate,"B.A. (English Hons.) Educated at Maharaja Bodhchandra College, Imphal, Manipur",52,56,0,11,0.777202073, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,56,N/A,11,0.835576815,Rajya Sabha
900695,Krishan Lal Panwar,Elected,02-08-2022,In Office,First Term,N/A,Haryana,Bharatiya Janata Party,Male,Matric,"Matric, Boiler Competency Diploma Educated at Madlauda and Jaipur, Rajasthan",66,9,0,9,0.942528736, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.20414228,0.600655516,69.95760822,0.787043243,20.4,N/A,59,0.872776121,Rajya Sabha
900627,S. Selvaganabathy,Elected,07-10-2021,In Office,First Term,N/A,Puducherry,Bharatiya Janata Party,Male,Post Graduate,"B.Sc. (Zoology), M.A. (Sociology), B.Ed., M.Ed. Educated at Tagore Arts College, Madras University, Puducherry, Venkateswara University, Tirupati, Annamalai University, Chidambaram and Madurai Kamaraj University, Madurai, Tamil Nadu
",67,16,0,200,0.972027972, Data corresponds to the period from 01-06-2009 to 10-02-2024.,60.9930979,0.882574224,116.89793,0.787043243,16,N/A,200,0.752518802,Rajya Sabha
900662,Jaggesh,Elected,01-07-2022,In Office,First Term,N/A,Karnataka,Bharatiya Janata Party,Male,Graduate,"PUC, B.Sc. Educated at Seshadripuram and Vivekananada Degree College, Karnataka",61,9,0,126,0.591836735, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,11.7,0.1,81.1,0.724209112,Rajya Sabha
900680,Ghanshyam Tiwari,Elected,05-07-2022,In Office,First Term,N/A,Rajasthan,Bharatiya Janata Party,Male,Professional Graduate,"B.Com., LL.B. Educated at S.K. College, University of Rajasthan, Jaipur",76,25,0,77,0.989795918, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,9.652777778,0.111111111,87.75,0.822358304,Rajya Sabha
900138,Dola Sen,Elected,19-08-2023,In Office,Third Term,N/A,West Bengal,All India Trinamool Congress,Female,Graduate,"B.Sc. (Mathematics), Calcutta University",57,220,0,83,0.544789762, Data corresponds to the period from 01-06-2009 to 10-02-2024.,158.6862193,2.109549694,435.3029405,0.787043243,235.7803571,3.4125,413.7964286,0.69145404,Rajya Sabha
900190,Jose K. Mani (RS),Elected,30-11-2021,In Office,Second Term,N/A,Kerala,Kerala Congress (M),Male,Post Graduate,"B.Com., M.B.A. (Marketing); Educated at Loyola College, Chennai and P.S.G. College of Technology, Coimbatore",60,192,0,322,0.704545455, Data corresponds to the period from 01-06-2009 to 10-02-2024.,102.8611946,1.402770352,217.3113381,0.787043243,263.4444444,4.638888889,302.1944444,0.78108786,Rajya Sabha
900628,Sushmita Dev,Elected,03-04-2024,In Office,Second Term,N/A,West Bengal,All India Trinamool Congress,Female,Graduate,"B.A. (Hons.), Bar-at-Law, LL.M. (Corporate and Commercial Laws) Educated at Miranda House, Delhi University; Thames Valley University, London; Inns of Courts School of Law, London; and Kings College, London University, U.K. ",51,23,0,94,0.543103448, Data corresponds to the period from 01-06-2009 to 10-02-2024.,44.0390214,0.503376529,98.40465175,0.787043243,88.94583333,0.9375,97.19583333,0.69145404,Rajya Sabha
900625,Jawhar Sircar,Elected,04-08-2021,In Office,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Post Graduate,"B. A. (Hons.) Political Science, M. A. (History) Educated at Calcutta University, Kolkata (West Bengal)",72,132,0,234,0.899328859, Data corresponds to the period from 01-06-2009 to 10-02-2024.,61.61751104,0.882574224,122.4941742,0.787043243,115.2208333,1.1875,112.4916667,0.69145404,Rajya Sabha
900430,Ram Shakal,Nominated,14-07-2018,In Office,First Term,N/A,N/A,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Political Science) Educated at Kanhaiyalal Basantlal Post Graduate College, Mirzapur, Gorakhpur University, Gorakhpur, Uttar Pradesh",61,13,0,144,0.870253165, Data corresponds to the period from 01-06-2009 to 10-02-2024.,113.5092723,1.402770352,253.621355,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
